treatment,run_id,problem,arg_type,arg_mut_rate,mem_searching,solution_found,solution_length,update_found,update_first_solution_found,program
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23261,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23262,median,Numeric,0.005,0,True,13,279,254,"[TestNumLess-Num(0,1,13),CopyMem-Num(13,7,6),TestNumGreaterTEqu-Num(0,2,5),TestNumNEqu-Num(7,5,12),LoadNum2-Num(15,15,5),SubmitNum-Num(0,9,11),While-Num(12,9,13),LoadNum3-Num(0,4,14),TestNumGreaterTEqu-Num(1,2,5),TestNumNEqu-Num(7,5,12),SubmitNum-Num(0,9,11),While-Num(12,0,12),SubmitNum-Num(15,2,0)]"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23263,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23264,median,Numeric,0.005,0,True,38,297,287,"[Not-Num(4,8,12),Close(11,15,8),Add-Num(1,4,4),Set-11-Num(8,12,10),Inc-Num(11,1,1),TestNumGreater-Num(2,0,8),SwapMem-Num(3,7,13),SubmitNum-Num(0,2,7),Mult-Num(1,0,14),Floor-Num(1,10,2),Set-0-Num(12,1,12),TestNumLessTEqu-Num(4,0,15),Div-Num(6,14,1),CopyMem-Num(6,10,3),Set-5-Num(2,11,2),Mod-Num(9,7,13),TestNumEqu-Num(15,8,13),LoadNum3-Num(3,13,10),IfNot-Num(13,14,4),Set-3-Num(1,8,9),TestNumLess-Num(6,4,13),Set-4-Num(5,9,5),LoadNum2-Num(2,10,6),SubmitNum-Num(7,7,5),Set-12-Num(14,13,9),Set-13-Num(12,3,12),Countdown-Num(15,3,15),Close(10,6,12),Add-Num(3,8,4),Set-8-Num(13,8,11),SubmitNum-Num(0,15,2),Add-Num(7,3,2),SwapMem-Num(9,8,3),LoadNum1-Num(4,10,2),LoadNum2-Num(0,7,1),LoadNum2-Num(8,10,12),Countdown-Num(15,2,14),Add-Num(9,1,9)]"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23265,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23266,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23267,median,Numeric,0.005,0,True,44,292,202,"[TestNumGreater-Num(11,13,11),LoadNum1-Num(6,9,15),IfNot-Num(14,2,4),TestNumGreaterTEqu-Num(6,2,11),Set-14-Num(3,13,12),LoadNum2-Num(12,3,15),Set-8-Num(9,11,6),TestNumGreater-Num(12,2,15),SubmitNum-Num(2,3,11),TestNumGreaterTEqu-Num(5,11,8),If-Num(15,7,4),Not-Num(7,14,12),Div-Num(2,10,12),Not-Num(8,8,13),Close(2,11,7),CopyMem-Num(8,4,1),LoadNum2-Num(12,8,0),Countdown-Num(8,13,8),SwapMem-Num(4,9,8),Set-2-Num(3,1,10),Set-7-Num(8,8,10),SubmitNum-Num(0,8,0),LoadNum2-Num(10,9,6),Set-14-Num(4,13,1),Inc-Num(7,9,3),Set-8-Num(8,1,5),TestNumGreaterTEqu-Num(5,13,7),Dec-Num(2,6,15),Set-0-Num(5,13,2),Set-14-Num(4,13,7),Dec-Num(11,2,1),Inc-Num(12,2,6),Set-10-Num(15,2,1),Inc-Num(2,6,5),TestNumGreater-Num(12,0,15),Set-6-Num(12,0,5),SubmitNum-Num(1,11,11),SwapMem-Num(7,13,10),Sub-Num(5,13,5),If-Num(15,10,13),Set-7-Num(8,2,1),SubmitNum-Num(0,7,4),Set-16-Num(8,12,2),Countdown-Num(15,1,6)]"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23268,median,Numeric,0.005,0,True,24,256,112,"[SubmitNum-Num(1,5,2),Set-12-Num(13,3,1),Sub-Num(11,1,3),LoadNum1-Num(11,4,13),Add-Num(0,3,0),Close(7,4,14),IfNot-Num(15,9,6),Countdown-Num(13,3,6),Close(5,5,8),Set-3-Num(3,13,9),TestNumGreaterTEqu-Num(11,2,11),TestNumGreater-Num(5,0,10),TestNumEqu-Num(11,10,11),Set-13-Num(14,15,5),TestNumLess-Num(3,5,3),Close(12,8,8),Close(3,3,2),Sub-Num(11,15,12),SwapMem-Num(1,11,3),While-Num(12,5,2),TestNumGreater-Num(3,13,4),SubmitNum-Num(2,9,8),LoadNum1-Num(3,0,4),SubmitNum-Num(3,9,13)]"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23269,median,Numeric,0.005,0,True,41,235,195,"[TestNumLess-Num(0,2,5),LoadNum2-Num(6,4,13),SwapMem-Num(8,0,2),TestNumGreaterTEqu-Num(7,12,12),SubmitNum-Num(8,15,2),Close(6,0,13),Inc-Num(8,12,14),LoadNum1-Num(4,9,15),Close(12,0,2),Set-5-Num(10,13,9),Set-13-Num(3,11,8),If-Num(5,10,13),LoadNum2-Num(4,0,6),LoadNum1-Num(1,14,5),Close(12,0,15),Floor-Num(10,12,8),TestNumGreater-Num(1,4,8),Mult-Num(5,3,14),TestNumGreaterTEqu-Num(0,9,12),Mult-Num(7,10,12),LoadNum1-Num(10,15,2),IfNot-Num(8,10,15),Set-5-Num(8,3,2),Set-10-Num(13,7,0),Inc-Num(0,10,2),Dec-Num(8,14,8),TestNumNEqu-Num(8,12,7),Add-Num(12,6,8),SubmitNum-Num(10,1,15),LoadNum2-Num(9,4,12),Set-6-Num(10,9,13),SubmitNum-Num(6,15,12),LoadNum2-Num(4,5,2),Set-5-Num(8,1,10),TestNumEqu-Num(14,10,0),SubmitNum-Num(2,3,6),TestNumEqu-Num(14,6,15),TestNumLessTEqu-Num(2,6,13),Countdown-Num(13,2,11),Countdown-Num(5,2,14),Set-4-Num(13,11,4)]"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23270,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23271,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23272,median,Numeric,0.005,0,True,17,267,144,"[Close(15,15,5),SubmitNum-Num(2,8,6),LoadNum2-Num(11,13,4),LoadNum2-Num(13,0,3),Close(11,0,1),Set-15-Num(3,4,8),TestNumGreater-Num(11,2,8),Add-Num(12,0,2),SubmitNum-Num(11,2,7),TestNumLess-Num(0,13,7),LoadNum3-Num(11,13,14),SwapMem-Num(8,7,8),TestNumEqu-Num(7,8,1),Not-Num(1,3,1),Countdown-Num(1,7,1),Countdown-Num(3,6,3),Mod-Num(4,11,4)]"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23273,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23274,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23275,median,Numeric,0.005,0,True,45,286,257,"[SubmitNum-Num(0,8,1),TestNumGreaterTEqu-Num(3,10,14),Set-9-Num(12,12,12),TestNumLess-Num(2,0,9),Set-7-Num(15,8,15),Set-15-Num(10,10,13),CopyMem-Num(1,8,0),CopyMem-Num(8,5,5),Set-15-Num(4,8,3),Close(15,15,6),LoadNum2-Num(14,4,14),Inc-Num(3,5,2),While-Num(15,14,6),TestNumLess-Num(14,0,1),Countdown-Num(1,15,0),Set-4-Num(12,14,6),TestNumLessTEqu-Num(0,2,9),Close(5,12,12),LoadNum2-Num(14,9,11),TestNumLessTEqu-Num(15,4,15),IfNot-Num(9,12,2),Inc-Num(9,14,15),Set-13-Num(11,11,9),Set-8-Num(3,15,0),Set-16-Num(12,9,6),LoadNum1-Num(7,15,14),Div-Num(0,5,7),Mult-Num(6,10,14),SubmitNum-Num(5,15,8),Set-14-Num(9,13,14),LoadNum3-Num(13,8,0),Set-2-Num(14,12,9),TestNumLess-Num(2,5,9),TestNumEqu-Num(3,5,12),Set-12-Num(10,3,10),CopyMem-Num(2,15,1),SubmitNum-Num(2,12,14),IfNot-Num(9,4,14),SwapMem-Num(1,2,6),Set-5-Num(3,12,5),Set-10-Num(11,9,3),Set-5-Num(1,14,3),Countdown-Num(11,12,10),While-Num(2,3,12),TestNumLess-Num(14,8,14)]"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23276,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23277,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23278,median,Numeric,0.005,0,True,33,272,175,"[SubmitNum-Num(0,2,14),Set-11-Num(15,2,9),Add-Num(0,11,6),TestNumGreaterTEqu-Num(1,0,13),Sub-Num(2,11,12),Set-11-Num(14,3,7),TestNumGreaterTEqu-Num(12,0,6),If-Num(13,12,9),TestNumLess-Num(12,0,6),Close(5,3,9),Break(7,3,6),Sub-Num(1,5,3),Inc-Num(1,9,4),LoadNum3-Num(8,11,10),IfNot-Num(6,5,11),Add-Num(1,0,5),Set-14-Num(6,5,1),Set-2-Num(9,6,7),TestNumLess-Num(12,3,10),Mod-Num(2,3,6),LoadNum1-Num(1,15,14),Sub-Num(7,11,12),Set-8-Num(14,7,4),While-Num(15,9,5),Set-1-Num(11,5,1),Set-12-Num(11,15,0),SubmitNum-Num(12,10,4),Not-Num(0,3,0),SubmitNum-Num(2,0,6),Set-12-Num(8,2,3),LoadNum2-Num(12,5,12),Countdown-Num(10,3,0),LoadNum2-Num(4,10,0)]"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23279,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23280,median,Numeric,0.005,0,True,55,169,165,"[Set-1-Num(13,9,5),Sub-Num(15,5,4),Break(5,0,5),LoadNum2-Num(14,12,10),TestNumLess-Num(0,4,9),LoadNum1-Num(12,10,5),Div-Num(15,3,1),Set-15-Num(7,3,3),TestNumEqu-Num(0,13,11),LoadNum1-Num(12,3,6),LoadNum2-Num(5,14,4),Set-13-Num(1,9,5),Set-7-Num(12,8,7),Set-1-Num(11,6,2),Set-3-Num(8,1,9),Div-Num(2,7,10),Sub-Num(13,5,8),TestNumNEqu-Num(2,2,14),Set-1-Num(13,5,5),TestNumLessTEqu-Num(0,5,11),Break(13,2,2),TestNumLessTEqu-Num(2,0,15),LoadNum2-Num(14,12,14),TestNumGreaterTEqu-Num(14,2,0),Set-10-Num(4,10,0),Set-1-Num(6,8,15),LoadNum2-Num(13,10,4),Mod-Num(7,11,1),Set-7-Num(12,8,3),LoadNum2-Num(8,1,2),Set-8-Num(12,6,2),Set-0-Num(3,13,6),SubmitNum-Num(5,13,10),Sub-Num(6,0,14),Div-Num(11,0,1),TestNumGreaterTEqu-Num(8,0,11),Set-13-Num(13,10,1),Dec-Num(7,14,9),Div-Num(14,15,7),Inc-Num(11,9,10),Countdown-Num(1,10,7),Set-9-Num(9,9,5),SubmitNum-Num(2,15,14),Not-Num(0,1,6),Set-12-Num(8,14,8),Mod-Num(1,7,8),Set-16-Num(5,5,0),Set-4-Num(9,3,3),TestNumLess-Num(15,13,4),Set-6-Num(3,9,0),While-Num(8,14,12),LoadNum1-Num(8,10,4),SubmitNum-Num(8,10,3),SwapMem-Num(13,2,8),Countdown-Num(3,12,8)]"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23281,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23282,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23283,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23284,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23285,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23286,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23287,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23288,median,Numeric,0.005,0,True,51,300,294,"[Sub-Num(0,1,8),Set-8-Num(13,14,14),Sub-Num(8,7,1),SwapMem-Num(9,1,11),Set-11-Num(14,15,15),Set-9-Num(12,3,9),LoadNum3-Num(9,6,13),Set-14-Num(5,13,8),SubmitNum-Num(2,12,5),Close(5,13,6),LoadNum1-Num(4,14,0),Set-11-Num(11,15,5),Sub-Num(8,7,11),TestNumLess-Num(11,7,5),Countdown-Num(14,8,6),While-Num(5,3,0),Set-4-Num(5,2,15),Set-12-Num(14,7,10),Set-11-Num(13,10,10),TestNumGreaterTEqu-Num(2,0,15),Mult-Num(3,9,6),Break(8,1,11),Mult-Num(7,9,15),Not-Num(0,2,7),Close(0,12,7),IfNot-Num(6,9,0),Sub-Num(0,9,3),Close(0,11,3),Set-14-Num(11,8,1),LoadNum2-Num(11,12,6),Set-12-Num(8,5,2),Dec-Num(7,0,11),TestNumLess-Num(11,2,5),While-Num(5,1,6),TestNumGreaterTEqu-Num(3,15,15),TestNumLessTEqu-Num(0,11,10),Break(6,6,4),Close(3,3,15),Set-2-Num(13,5,7),SubmitNum-Num(4,0,12),Set-4-Num(3,7,15),LoadNum2-Num(4,10,0),Div-Num(15,0,10),Mod-Num(1,5,11),SubmitNum-Num(2,13,9),Div-Num(11,6,13),Mult-Num(15,15,6),Set-3-Num(11,12,11),SubmitNum-Num(4,3,3),Break(3,8,2),Set-15-Num(6,11,4)]"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23289,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23290,median,Numeric,0.005,0,True,29,298,216,"[Set-1-Num(6,10,14),Close(9,3,0),Set-4-Num(8,2,13),LoadNum1-Num(5,6,8),Add-Num(14,0,12),TestNumGreaterTEqu-Num(13,7,10),IfNot-Num(6,0,5),Return(0,2,4),Close(2,8,8),TestNumNEqu-Num(7,11,10),TestNumGreater-Num(11,4,15),Floor-Num(14,14,8),Close(1,13,9),Set-12-Num(14,15,0),TestNumLessTEqu-Num(2,1,10),SubmitNum-Num(2,13,12),IfNot-Num(10,8,3),SwapMem-Num(2,1,1),Close(0,5,13),TestNumGreaterTEqu-Num(12,1,6),TestNumLessTEqu-Num(12,2,10),IfNot-Num(10,7,3),TestNumGreater-Num(15,6,7),Not-Num(7,15,8),Div-Num(0,13,2),Add-Num(1,3,2),SubmitNum-Num(0,10,6),Countdown-Num(9,11,7),Set-6-Num(0,3,10)]"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23291,median,Numeric,0.005,0,True,15,296,109,"[TestNumLessTEqu-Num(1,2,9),TestNumGreaterTEqu-Num(2,0,10),Add-Num(11,10,5),SwapMem-Num(8,9,4),LoadNum3-Num(12,12,10),SubmitNum-Num(12,13,3),TestNumGreaterTEqu-Num(13,5,15),TestNumEqu-Num(15,8,11),LoadNum1-Num(2,0,2),TestNumGreater-Num(1,2,10),IfNot-Num(11,9,0),SubmitNum-Num(2,8,3),TestNumEqu-Num(10,8,13),If-Num(13,1,0),SubmitNum-Num(1,7,11)]"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23292,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23293,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23294,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23295,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23296,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23297,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23298,median,Numeric,0.005,0,True,38,299,218,"[LoadNum1-Num(6,12,7),Set-1-Num(4,0,13),SubmitNum-Num(6,5,1),Countdown-Num(4,7,7),SwapMem-Num(13,5,12),LoadNum2-Num(14,15,11),Set-5-Num(9,3,15),Sub-Num(3,9,11),Mod-Num(2,8,9),Set-8-Num(10,1,13),CopyMem-Num(6,3,6),TestNumLess-Num(1,7,8),Set-12-Num(4,4,2),LoadNum3-Num(13,3,5),Inc-Num(7,4,11),Mod-Num(7,3,12),Sub-Num(10,8,5),SubmitNum-Num(14,4,3),Set-2-Num(8,8,3),Set-0-Num(9,13,4),Floor-Num(11,10,0),SubmitNum-Num(2,2,14),TestNumLess-Num(14,13,15),TestNumLessTEqu-Num(2,6,6),Countdown-Num(6,13,1),TestNumGreaterTEqu-Num(1,0,15),LoadNum3-Num(4,0,13),LoadNum1-Num(14,9,7),Close(0,0,7),SubmitNum-Num(1,6,3),LoadNum2-Num(14,11,6),LoadNum2-Num(6,2,15),Set-10-Num(9,7,13),SubmitNum-Num(2,15,13),While-Num(15,11,1),SubmitNum-Num(0,10,6),TestNumGreaterTEqu-Num(3,14,15),LoadNum1-Num(2,0,4)]"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23299,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23300,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23301,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23302,median,Numeric,0.005,0,True,26,300,200,"[LoadNum2-Num(8,7,7),Set-3-Num(10,9,2),Close(12,12,5),SwapMem-Num(15,8,13),Set-10-Num(5,8,4),SubmitNum-Num(1,9,3),TestNumGreater-Num(15,2,8),Close(9,1,1),Close(9,3,14),TestNumLessTEqu-Num(0,1,3),If-Num(8,8,12),LoadNum3-Num(1,9,9),TestNumEqu-Num(9,5,10),Close(8,3,3),If-Num(3,0,13),TestNumLessTEqu-Num(0,2,10),SubmitNum-Num(0,11,8),Close(0,10,12),Mult-Num(5,2,8),LoadNum2-Num(2,3,7),LoadNum3-Num(6,15,2),If-Num(10,7,0),SubmitNum-Num(6,11,0),While-Num(3,11,9),IfNot-Num(0,12,3),Break(12,12,2)]"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23303,median,Numeric,0.005,0,True,37,265,205,"[LoadNum2-Num(7,7,4),SubmitNum-Num(2,7,11),Add-Num(3,2,13),Set-10-Num(5,10,10),LoadNum1-Num(14,4,7),Set-10-Num(14,6,2),TestNumLess-Num(11,1,15),TestNumGreater-Num(7,0,2),Close(12,4,1),If-Num(5,1,11),LoadNum3-Num(10,3,14),CopyMem-Num(10,8,15),Set-1-Num(0,10,2),Close(12,11,1),Set-11-Num(3,5,9),CopyMem-Num(7,5,0),SubmitNum-Num(6,9,5),Close(7,2,11),Mod-Num(2,11,10),Inc-Num(14,15,13),SwapMem-Num(1,10,13),Set-4-Num(3,2,8),Set-2-Num(11,15,12),If-Num(2,8,4),SwapMem-Num(0,14,7),Not-Num(0,14,14),Close(14,10,10),Countdown-Num(14,3,2),Set-9-Num(3,5,1),LoadNum1-Num(6,2,5),Set-7-Num(3,2,15),Set-16-Num(8,0,0),TestNumLess-Num(1,5,4),SubmitNum-Num(10,3,1),TestNumGreaterTEqu-Num(1,6,5),IfNot-Num(4,0,4),Set-0-Num(14,8,5)]"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23304,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23305,median,Numeric,0.005,0,True,48,300,295,"[Set-4-Num(5,9,8),LoadNum2-Num(10,0,8),Dec-Num(9,4,9),Mult-Num(9,4,13),Set-4-Num(11,10,0),TestNumGreater-Num(10,0,8),LoadNum1-Num(13,5,5),Div-Num(13,8,1),Mult-Num(12,1,6),Set-15-Num(3,12,0),TestNumLess-Num(15,8,6),SubmitNum-Num(12,5,8),Set-8-Num(0,10,4),While-Num(0,12,8),SubmitNum-Num(10,9,6),Floor-Num(9,13,5),Mod-Num(14,0,11),Set-4-Num(0,10,11),Set-11-Num(4,1,2),TestNumNEqu-Num(5,6,14),LoadNum2-Num(9,4,15),Set-0-Num(4,4,13),TestNumLessTEqu-Num(2,10,0),Set-14-Num(8,13,12),TestNumGreater-Num(10,13,3),Set-13-Num(14,14,8),LoadNum1-Num(10,7,14),Set-1-Num(6,3,0),IfNot-Num(3,6,4),TestNumEqu-Num(3,13,7),TestNumGreaterTEqu-Num(2,1,8),Not-Num(15,11,3),Set-2-Num(4,1,3),SwapMem-Num(10,2,13),Inc-Num(0,2,15),TestNumGreater-Num(3,12,15),TestNumEqu-Num(15,8,15),Countdown-Num(15,4,2),Set-4-Num(2,2,2),Set-0-Num(4,13,8),Return(10,15,0),Sub-Num(7,0,5),CopyMem-Num(2,12,10),Set-9-Num(12,9,10),Break(1,12,10),If-Num(7,13,3),IfNot-Num(11,9,2),Set-14-Num(5,7,13)]"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23306,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23307,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23308,median,Numeric,0.005,0,True,44,289,257,"[Mult-Num(12,14,10),Close(14,12,11),LoadNum2-Num(7,15,15),TestNumGreater-Num(15,14,14),SubmitNum-Num(13,12,15),Set-9-Num(4,7,10),Set-2-Num(15,1,15),LoadNum3-Num(5,5,14),Close(3,0,1),TestNumGreaterTEqu-Num(5,1,7),Floor-Num(12,3,3),Break(10,12,14),Set-15-Num(6,15,9),SubmitNum-Num(0,10,0),IfNot-Num(7,4,8),SwapMem-Num(15,11,5),Set-11-Num(12,14,6),Close(14,5,7),Set-0-Num(7,15,6),Set-6-Num(9,5,1),TestNumGreater-Num(15,11,9),SwapMem-Num(13,6,8),Inc-Num(8,7,15),SubmitNum-Num(2,12,2),LoadNum3-Num(15,0,1),Close(3,0,11),TestNumGreaterTEqu-Num(0,1,7),Set-7-Num(1,12,11),LoadNum2-Num(1,8,13),IfNot-Num(7,4,3),SubmitNum-Num(11,14,5),TestNumLessTEqu-Num(7,14,10),Close(1,2,15),TestNumEqu-Num(6,2,14),LoadNum2-Num(11,7,2),Set-12-Num(13,5,7),TestNumGreater-Num(15,0,9),IfNot-Num(9,0,12),LoadNum2-Num(2,4,6),TestNumGreater-Num(6,15,3),IfNot-Num(7,4,2),Close(13,8,15),IfNot-Num(12,8,4),Set-10-Num(5,9,8)]"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23309,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23310,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23311,median,Numeric,0.005,0,True,30,258,228,"[LoadNum2-Num(10,6,15),Mod-Num(11,11,6),TestNumGreaterTEqu-Num(10,2,6),LoadNum2-Num(8,8,13),LoadNum1-Num(13,12,11),Set-8-Num(15,13,7),TestNumGreater-Num(2,0,11),Add-Num(6,5,1),Close(4,4,1),Set-13-Num(6,11,5),TestNumGreaterTEqu-Num(5,6,4),Add-Num(10,1,6),If-Num(15,9,10),TestNumGreaterTEqu-Num(5,6,9),Add-Num(13,14,12),If-Num(1,12,1),Set-9-Num(7,9,10),TestNumGreaterTEqu-Num(13,2,11),Set-2-Num(5,12,3),Close(12,4,1),SubmitNum-Num(2,12,7),Set-11-Num(15,6,4),Countdown-Num(11,7,4),CopyMem-Num(0,2,0),TestNumGreaterTEqu-Num(13,6,11),SubmitNum-Num(10,1,4),Set-2-Num(15,1,4),TestNumNEqu-Num(10,5,1),Countdown-Num(11,7,15),LoadNum1-Num(0,2,13)]"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23312,median,Numeric,0.005,0,True,50,277,176,"[Set-11-Num(5,4,2),LoadNum3-Num(10,11,11),Set-4-Num(4,3,13),SubmitNum-Num(0,2,14),Add-Num(6,1,13),TestNumGreater-Num(13,12,9),Div-Num(0,14,5),TestNumLessTEqu-Num(7,14,8),LoadNum1-Num(9,3,0),IfNot-Num(12,4,11),Close(8,6,7),TestNumGreater-Num(9,10,9),Set-6-Num(1,13,1),LoadNum2-Num(3,2,4),TestNumLessTEqu-Num(11,3,15),Countdown-Num(1,7,8),TestNumGreaterTEqu-Num(0,3,1),If-Num(9,4,12),Set-11-Num(9,11,11),Dec-Num(13,11,14),Set-11-Num(5,1,9),LoadNum2-Num(7,11,6),Mod-Num(0,12,11),TestNumGreaterTEqu-Num(5,13,11),Dec-Num(8,9,6),LoadNum2-Num(8,13,12),Dec-Num(1,11,2),Set-7-Num(11,1,0),Close(4,4,14),Close(1,6,4),TestNumNEqu-Num(8,13,12),Add-Num(11,13,13),Break(3,7,7),Div-Num(4,12,12),Sub-Num(2,3,8),TestNumLessTEqu-Num(4,0,12),TestNumLessTEqu-Num(12,8,9),SubmitNum-Num(8,4,10),LoadNum2-Num(14,7,7),Break(13,10,6),Countdown-Num(5,12,12),SubmitNum-Num(0,9,14),Set-16-Num(4,8,15),Set-14-Num(1,3,5),TestNumEqu-Num(1,3,7),SubmitNum-Num(2,10,7),Mod-Num(9,14,8),CopyMem-Num(3,0,9),While-Num(9,0,6),SwapMem-Num(9,11,8)]"
PROBLEM_median__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,23313,median,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
